300,None,2,2,TRUE,TRUE,TRUE,0.4,0,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0.4,0.3,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0.5,0.1,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0.5,0.3,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0.5,0.4,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0.5,0.5,0.984197,0
300,None,2,2,TRUE,TRUE,FALSE,0.4,0.5,0.984197,0
300,None,2,2,TRUE,TRUE,FALSE,0.5,0.1,0.984197,0
300,None,2,2,TRUE,TRUE,FALSE,0.5,0.3,0.984197,0
300,None,2,2,TRUE,TRUE,FALSE,0.5,0.4,0.984197,0
300,None,2,2,TRUE,TRUE,FALSE,0.5,0.5,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.2,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.4,0.1,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.4,0.2,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.4,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.5,0.2,0.984197,0
300,None,2,2,TRUE,FALSE,TRUE,0.5,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0,0.5,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.2,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.2,0.5,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.3,0.4,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.4,0.1,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.4,0.2,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.4,0.5,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.5,0,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.5,0.3,0.984197,0
300,None,2,2,TRUE,FALSE,FALSE,0.5,0.4,0.984197,0
300,None,2,2,TRUE,TRUE,TRUE,0,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.2,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.2,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.4,0.1,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.4,0.2,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.4,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.4,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.5,0.2,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.1,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.1,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.2,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.3,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.4,0,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.4,0.1,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.4,0.2,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0,0.4,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.2,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.3,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.4,0,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.4,0.3,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.4,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.5,0,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.5,0.1,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.5,0.3,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.5,0.5,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.4,0,0.984198,-1.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.4,0.3,0.984198,-1.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.1,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.3,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.3,0.5,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,TRUE,0.5,0,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.2,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.4,0.3,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.4,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.5,0.2,0.984199,-2.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.1,0.5,0.984199,-2.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.1,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.3,0.5,0.984199,-2.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.4,0.4,0.984199,-2.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.5,0.5,0.984199,-2.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.3,0.5,0.9842,-3.00E-06
300,None,2,2,TRUE,TRUE,FALSE,0.5,0,0.9842,-3.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.1,0.4,0.9842,-3.00E-06
300,None,2,2,TRUE,FALSE,TRUE,0.3,0.4,0.9842,-3.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.1,0.5,0.9842,-3.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.5,0.2,0.9842,-3.00E-06
300,None,2,2,TRUE,FALSE,FALSE,0.5,0.1,0.984201,-4.00E-06
