50,5,4,0,30,0.393168,0.600519
50,5,8,0,30,0.393168,0.600519
50,10,1,0,30,0.393168,0.600519
50,10,2,0,30,0.393168,0.600519
50,10,4,0,30,0.393168,0.600519
50,10,8,0,30,0.393168,0.600519
50,15,1,0,30,0.393168,0.600519
50,15,2,0,30,0.393168,0.600519
50,15,4,0,30,0.393168,0.600519
50,15,8,0,30,0.393168,0.600519
50,20,1,0,30,0.393168,0.600519
50,20,2,0,30,0.393168,0.600519
50,20,4,0,30,0.393168,0.600519
50,20,8,0,30,0.393168,0.600519
50,2,1,0,None,0.40197,0.591576
None,2,1,0,20,0.424459,0.568725
None,2,2,0,20,0.424459,0.568725
None,2,4,0,20,0.424459,0.568725
None,2,8,0,20,0.424459,0.568725
None,5,1,0,20,0.424459,0.568725
None,5,2,0,20,0.424459,0.568725
None,5,4,0,20,0.424459,0.568725
None,5,8,0,20,0.424459,0.568725
None,10,1,0,20,0.424459,0.568725
None,10,2,0,20,0.424459,0.568725
None,10,4,0,20,0.424459,0.568725
None,10,8,0,20,0.424459,0.568725
None,15,1,0,20,0.424459,0.568725
None,15,2,0,20,0.424459,0.568725
None,15,4,0,20,0.424459,0.568725
None,15,8,0,20,0.424459,0.568725
None,20,1,0,20,0.424459,0.568725
None,20,2,0,20,0.424459,0.568725
None,20,4,0,20,0.424459,0.568725
None,20,8,0,20,0.424459,0.568725
10,2,1,0,20,0.424459,0.568725
10,2,2,0,20,0.424459,0.568725
10,2,4,0,20,0.424459,0.568725
10,2,8,0,20,0.424459,0.568725
10,5,1,0,20,0.424459,0.568725
10,5,2,0,20,0.424459,0.568725
10,5,4,0,20,0.424459,0.568725
10,5,8,0,20,0.424459,0.568725
10,10,1,0,20,0.424459,0.568725
10,10,2,0,20,0.424459,0.568725
10,10,4,0,20,0.424459,0.568725
10,10,8,0,20,0.424459,0.568725
10,15,1,0,20,0.424459,0.568725
10,15,2,0,20,0.424459,0.568725
10,15,4,0,20,0.424459,0.568725
10,15,8,0,20,0.424459,0.568725
10,20,1,0,20,0.424459,0.568725
10,20,2,0,20,0.424459,0.568725
10,20,4,0,20,0.424459,0.568725
10,20,8,0,20,0.424459,0.568725
20,2,1,0,20,0.424459,0.568725
20,2,2,0,20,0.424459,0.568725
20,2,4,0,20,0.424459,0.568725
20,2,8,0,20,0.424459,0.568725
20,5,1,0,20,0.424459,0.568725
20,5,2,0,20,0.424459,0.568725
20,5,4,0,20,0.424459,0.568725
20,5,8,0,20,0.424459,0.568725
20,10,1,0,20,0.424459,0.568725
20,10,2,0,20,0.424459,0.568725
20,10,4,0,20,0.424459,0.568725
20,10,8,0,20,0.424459,0.568725
20,15,1,0,20,0.424459,0.568725
20,15,2,0,20,0.424459,0.568725
20,15,4,0,20,0.424459,0.568725
20,15,8,0,20,0.424459,0.568725
20,20,1,0,20,0.424459,0.568725
20,20,2,0,20,0.424459,0.568725
20,20,4,0,20,0.424459,0.568725
20,20,8,0,20,0.424459,0.568725
30,2,1,0,20,0.424459,0.568725
30,2,2,0,20,0.424459,0.568725
30,2,4,0,20,0.424459,0.568725
30,2,8,0,20,0.424459,0.568725
30,5,1,0,20,0.424459,0.568725
30,5,2,0,20,0.424459,0.568725
30,5,4,0,20,0.424459,0.568725
30,5,8,0,20,0.424459,0.568725
30,10,1,0,20,0.424459,0.568725
30,10,2,0,20,0.424459,0.568725
30,10,4,0,20,0.424459,0.568725
30,10,8,0,20,0.424459,0.568725
30,15,1,0,20,0.424459,0.568725
30,15,2,0,20,0.424459,0.568725
30,15,4,0,20,0.424459,0.568725
30,15,8,0,20,0.424459,0.568725
30,20,1,0,20,0.424459,0.568725
30,20,2,0,20,0.424459,0.568725
30,20,4,0,20,0.424459,0.568725
30,20,8,0,20,0.424459,0.568725
40,2,1,0,20,0.424459,0.568725
40,2,2,0,20,0.424459,0.568725
40,2,4,0,20,0.424459,0.568725
40,2,8,0,20,0.424459,0.568725
40,5,1,0,20,0.424459,0.568725
40,5,2,0,20,0.424459,0.568725
40,5,4,0,20,0.424459,0.568725
40,5,8,0,20,0.424459,0.568725
40,10,1,0,20,0.424459,0.568725
40,10,2,0,20,0.424459,0.568725
40,10,4,0,20,0.424459,0.568725
40,10,8,0,20,0.424459,0.568725
40,15,1,0,20,0.424459,0.568725
40,15,2,0,20,0.424459,0.568725
40,15,4,0,20,0.424459,0.568725
40,15,8,0,20,0.424459,0.568725
40,20,1,0,20,0.424459,0.568725
40,20,2,0,20,0.424459,0.568725
40,20,4,0,20,0.424459,0.568725
40,20,8,0,20,0.424459,0.568725
50,2,1,0,20,0.424459,0.568725
50,2,2,0,20,0.424459,0.568725
50,2,4,0,20,0.424459,0.568725
50,2,8,0,20,0.424459,0.568725
50,5,1,0,20,0.424459,0.568725
50,5,2,0,20,0.424459,0.568725
50,5,4,0,20,0.424459,0.568725
50,5,8,0,20,0.424459,0.568725
50,10,1,0,20,0.424459,0.568725
50,10,2,0,20,0.424459,0.568725
50,10,4,0,20,0.424459,0.568725
50,10,8,0,20,0.424459,0.568725
50,15,1,0,20,0.424459,0.568725
50,15,2,0,20,0.424459,0.568725
50,15,4,0,20,0.424459,0.568725
50,15,8,0,20,0.424459,0.568725
50,20,1,0,20,0.424459,0.568725
50,20,2,0,20,0.424459,0.568725
50,20,4,0,20,0.424459,0.568725
50,20,8,0,20,0.424459,0.568725
None,2,1,0,10,0.494106,0.497961
None,2,2,0,10,0.494106,0.497961
None,2,4,0,10,0.494106,0.497961
None,2,8,0,10,0.494106,0.497961
None,5,1,0,10,0.494106,0.497961
None,5,2,0,10,0.494106,0.497961
None,5,4,0,10,0.494106,0.497961
None,5,8,0,10,0.494106,0.497961
None,10,1,0,10,0.494106,0.497961
None,10,2,0,10,0.494106,0.497961
None,10,4,0,10,0.494106,0.497961
None,10,8,0,10,0.494106,0.497961
None,15,1,0,10,0.494106,0.497961
None,15,2,0,10,0.494106,0.497961
None,15,4,0,10,0.494106,0.497961
None,15,8,0,10,0.494106,0.497961
None,20,1,0,10,0.494106,0.497961
None,20,2,0,10,0.494106,0.497961
None,20,4,0,10,0.494106,0.497961
None,20,8,0,10,0.494106,0.497961
10,2,1,0,10,0.494106,0.497961
10,2,2,0,10,0.494106,0.497961
10,2,4,0,10,0.494106,0.497961
10,2,8,0,10,0.494106,0.497961
10,5,1,0,10,0.494106,0.497961
10,5,2,0,10,0.494106,0.497961
10,5,4,0,10,0.494106,0.497961
10,5,8,0,10,0.494106,0.497961
10,10,1,0,10,0.494106,0.497961
10,10,2,0,10,0.494106,0.497961
10,10,4,0,10,0.494106,0.497961
10,10,8,0,10,0.494106,0.497961
10,15,1,0,10,0.494106,0.497961
10,15,2,0,10,0.494106,0.497961
10,15,4,0,10,0.494106,0.497961
10,15,8,0,10,0.494106,0.497961
10,20,1,0,10,0.494106,0.497961
10,20,2,0,10,0.494106,0.497961
10,20,4,0,10,0.494106,0.497961
10,20,8,0,10,0.494106,0.497961
20,2,1,0,10,0.494106,0.497961
20,2,2,0,10,0.494106,0.497961
20,2,4,0,10,0.494106,0.497961
20,2,8,0,10,0.494106,0.497961
20,5,1,0,10,0.494106,0.497961
20,5,2,0,10,0.494106,0.497961
20,5,4,0,10,0.494106,0.497961
20,5,8,0,10,0.494106,0.497961
20,10,1,0,10,0.494106,0.497961
20,10,2,0,10,0.494106,0.497961
20,10,4,0,10,0.494106,0.497961
20,10,8,0,10,0.494106,0.497961
20,15,1,0,10,0.494106,0.497961
20,15,2,0,10,0.494106,0.497961
20,15,4,0,10,0.494106,0.497961
20,15,8,0,10,0.494106,0.497961
20,20,1,0,10,0.494106,0.497961
20,20,2,0,10,0.494106,0.497961
20,20,4,0,10,0.494106,0.497961
20,20,8,0,10,0.494106,0.497961
30,2,1,0,10,0.494106,0.497961
30,2,2,0,10,0.494106,0.497961
30,2,4,0,10,0.494106,0.497961
30,2,8,0,10,0.494106,0.497961
30,5,1,0,10,0.494106,0.497961
30,5,2,0,10,0.494106,0.497961
30,5,4,0,10,0.494106,0.497961
30,5,8,0,10,0.494106,0.497961
30,10,1,0,10,0.494106,0.497961
30,10,2,0,10,0.494106,0.497961
30,10,4,0,10,0.494106,0.497961
30,10,8,0,10,0.494106,0.497961
30,15,1,0,10,0.494106,0.497961
30,15,2,0,10,0.494106,0.497961
30,15,4,0,10,0.494106,0.497961
30,15,8,0,10,0.494106,0.497961
30,20,1,0,10,0.494106,0.497961
30,20,2,0,10,0.494106,0.497961
30,20,4,0,10,0.494106,0.497961
30,20,8,0,10,0.494106,0.497961
40,2,1,0,10,0.494106,0.497961
40,2,2,0,10,0.494106,0.497961
40,2,4,0,10,0.494106,0.497961
40,2,8,0,10,0.494106,0.497961
40,5,1,0,10,0.494106,0.497961
40,5,2,0,10,0.494106,0.497961
40,5,4,0,10,0.494106,0.497961
40,5,8,0,10,0.494106,0.497961
40,10,1,0,10,0.494106,0.497961
40,10,2,0,10,0.494106,0.497961
40,10,4,0,10,0.494106,0.497961
40,10,8,0,10,0.494106,0.497961
40,15,1,0,10,0.494106,0.497961
40,15,2,0,10,0.494106,0.497961
40,15,4,0,10,0.494106,0.497961
40,15,8,0,10,0.494106,0.497961
40,20,1,0,10,0.494106,0.497961
40,20,2,0,10,0.494106,0.497961
40,20,4,0,10,0.494106,0.497961
40,20,8,0,10,0.494106,0.497961
